candidateId,value,universidad homologada
630665b8594e18004af05360,Instituto De Educación Superior Privado Certus,No Homologada
630665b8594e18004af05360,Instituto Global Pacífic,No Homologada
630665b8594e18004af05360,Instituto Global Pacífic,No Homologada
630665b8594e18004af0536c,Robert Owen,No Homologada
630665b8594e18004af05375,Sise,No Homologada
630665b8594e18004af05375,Universidad Andina Néstor Caceres Velázquez,No Homologada
630665b8594e18004af05388,Instituto De Formación Bancaria - Ifb,No Homologada
630665b8594e18004af05390,Ifb Certus,No Homologada
630665b8594e18004af05397,Universidad Peruana De Ciencias Aplicadas,universidad peruana de ciencias aplicadas s.a.c.
630665b8594e18004af05397,Universidad Peruana De Ciencias Aplicadas,universidad peruana de ciencias aplicadas s.a.c.
630665b8594e18004af053a0,Universidad Nacional De La Amazonia Peruana - Unap,universidad nacional de la amazonía peruana
630665b8594e18004af053a8,Ipae,No Homologada
630665b8594e18004af053b1,Universidad San Ignacio De Loyola,universidad san ignacio de loyola s.r.l.
630665b8594e18004af053b1,Universidad Peruana Cayetano Heredia,universidad peruana cayetano heredia
630665b8594e18004af053b1,Cimas,No Homologada
630665b8594e18004af053be,Universidad Continental,No Homologada
630665b8594e18004af053c5,Certus,No Homologada
630665b8594e18004af053ce,Universidad Nacional Del Callao,universidad nacional del callao
630665b8594e18004af053d9,Certus,No Homologada
630665b8594e18004af053df,Instituto Privado Certus,No Homologada
630665b8594e18004af053f3,Universidad De Lima,universidad de lima
630665b8594e18004af053f3,Santa Maria Eufrasia,No Homologada
630665b8594e18004af053fb,Universidad Peruana De Ciencias Aplicadas - Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af053fb,Centro Peruano De  Estudios Bancarios - Cepeban,No Homologada
630665b8594e18004af05407,Isil,No Homologada
630665b8594e18004af0540e,Instituto Cultural Britanico,No Homologada
630665b8594e18004af0540e,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b8594e18004af05418,Certus,No Homologada
630665b8594e18004af05421,Universidad Peruana De Ciencias Aplicadas - Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af05427,Instituto Superior Tecnológico Público Cap.  Fap. José Abelardo Quiñones,No Homologada
630665b8594e18004af05431,Idat,No Homologada
630665b8594e18004af05449,Universidad Peruana De Ciencias Aplicadas,universidad peruana de ciencias aplicadas s.a.c.
630665b8594e18004af05451,Zegel Ipae,No Homologada
630665b8594e18004af05451,Fey Y Alegría N° 68,No Homologada
630665b8594e18004af0545a,Ifb Certus,No Homologada
630665b8594e18004af05463,Universidad Cesar Vallejo - Ucv,Universidad César Vallejo S.A.C.
630665b8594e18004af0546b,Universidad De Huanuco,universidad de huánuco
630665b8594e18004af05474,Universidad Católica Sede Sapientiae,universidad católica sedes sapientiae
630665b8594e18004af0547b,Sise,No Homologada
630665b8594e18004af0547b,Instituto Peruano De Negocios,No Homologada
630665b8594e18004af0547b,Itforc,No Homologada
630665b8594e18004af05488,Universidad Nacional Enrique Guzmán Y Valle,No Homologada
630665b8594e18004af05490,Universidad Tecnologica Del Peru,No Homologada
630665b8594e18004af05497,Universidad Cesar Vallejo,No Homologada
630665b8594e18004af054a1,Instituto Continental,No Homologada
630665b8594e18004af054a9,Ceprebanco,No Homologada
630665b8594e18004af054a9,Universidad César Vallejo,No Homologada
630665b8594e18004af054b2,Universidad Nacional De La Amazonia Peruana,universidad nacional de la amazonía peruana
630665b8594e18004af054b2,Icpna,No Homologada
630665b8594e18004af054c0,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b8594e18004af054c7,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b8594e18004af054ce,Universidad Nacional Federico Villareal,universidad nacional federico villarreal
630665b8594e18004af054d5,Certus,No Homologada
630665b8594e18004af054d5,Certus,No Homologada
630665b8594e18004af054d5,I.e.p American Whitman,No Homologada
630665b8594e18004af054de,Instituto  Metropolitano,No Homologada
630665b8594e18004af054e7,Universidad Andina Del Cusco,universidad andina del cusco
630665b8594e18004af054f0,Isam,No Homologada
630665b8594e18004af054f9,Universidad Tecnológica Del Perú - Utp,Universidad Tecnológica del Perú S.A.C.
630665b8594e18004af05501,Universidad Tecnológica De La S Andes,universidad tecnológica de los andes
630665b8594e18004af05508,Juan Bosco De Huanuco,No Homologada
630665b8594e18004af0550e,Universidad Nacional Pedro Ruiz Gallo,No Homologada
630665b8594e18004af05516,Universidad Cesar Vallejo,No Homologada
630665b8594e18004af0551e,Idat,No Homologada
630665b8594e18004af05529,instituto Superior Jhon A. Mackay,No Homologada
630665b8594e18004af05531,Certus,No Homologada
630665b8594e18004af05538,Ifb Certus,No Homologada
630665b8594e18004af05538,Ifb Certus,No Homologada
630665b8594e18004af05542,Juan Velasco Albarado,No Homologada
630665b8594e18004af05542,Certus,No Homologada
630665b8594e18004af0554a,Fundación Pachacútec,No Homologada
630665b8594e18004af05550,Universidad Continental,No Homologada
630665b8594e18004af05557,Universidad Tecnológica Del Perú,universidad tecnológica del perú s.a.c.
630665b8594e18004af0555e,Universidad Cesar Vallejo,No Homologada
630665b8594e18004af0555e,Paul Muller,No Homologada
630665b8594e18004af05568,Certus,No Homologada
630665b8594e18004af0556f,Universidad Nacional Federico Villarreal,universidad nacional federico villarreal
630665b8594e18004af05576,Instituto San Ignacio De Loyola,No Homologada
630665b8594e18004af0557c,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b8594e18004af05594,Certus,No Homologada
630665b8594e18004af055a1,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b8594e18004af055a9,Instituto De Educacion Superior Tecnologico Privado Amazonico,No Homologada
630665b8594e18004af055b1,Utp,Universidad Tecnológica del Perú S.A.C.
630665b8594e18004af055b8,Universidad César Vallejo,No Homologada
630665b8594e18004af055be,Upn,Universidad Privada del Norte S.A.C.
630665b8594e18004af055c5,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b8594e18004af055cc,Universidad Ricardo Palma,universidad ricardo palma
630665b8594e18004af055d8,Universidad Nacional De La  Amazonia Peruana,universidad nacional de la amazonía peruana
630665b8594e18004af055df,Universidad Nacional De La Amazonía Peruana,universidad nacional de la amazonía peruana
630665b8594e18004af055e6,Isil,No Homologada
630665b8594e18004af055f4,Instituto Buen Pastor,No Homologada
630665b8594e18004af055f4,Ifb,No Homologada
630665b8594e18004af055f4,Universidad Catolica Sede Sapientea,universidad católica sedes sapientiae
630665b8594e18004af05600,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b8594e18004af05600,Colegio Emblemático Santa Rosa,No Homologada
630665b8594e18004af0560b,I S.t.p Maria Rosario Araoz Pinto,No Homologada
630665b8594e18004af05613,Universidad César Vallejo,No Homologada
630665b8594e18004af05619,Universidad Maria Auxiliadora,No Homologada
630665b8594e18004af0561f,Universidad Alas Peruanas,No Homologada
630665b8594e18004af05626,Universidad De San Martin De Porres,universidad de san martín de porres
630665b8594e18004af0562e,Universidad Andina Del Cusco,universidad andina del cusco
630665b8594e18004af05634,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b8594e18004af0563a,Instituto Nacional Antunes De Mayolo,No Homologada
630665b8594e18004af05643,Universidad Cesar Vallejo,No Homologada
630665b8594e18004af0564c,Instituto Sise,No Homologada
630665b8594e18004af05653,Universidad Peruana De Ciencias Aplicadas,universidad peruana de ciencias aplicadas s.a.c.
630665b8594e18004af0565c,Instituto De Formación Bancaria - Ifb,No Homologada
630665b8594e18004af05663,Universidad Cesar Vallejo - Ucv,Universidad César Vallejo S.A.C.
630665b8594e18004af0566b,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af05671,Instituto De Formación Bancaria - Ifb,No Homologada
630665b8594e18004af0567a,Isil,No Homologada
630665b8594e18004af0567a,Hans Cristian Andersen,No Homologada
630665b8594e18004af05684,Icpna,No Homologada
630665b8594e18004af0568b,Instituto Sise,No Homologada
630665b8594e18004af05691,Universidad De San Martín De Porres,universidad de san martín de porres
630665b8594e18004af05698,Zegel Ipae,No Homologada
630665b8594e18004af056a5,Universidad Nacional De San Agustín - Unsa,Universidad Nacional de San Agustín de Arequipa
630665b8594e18004af056af,Daniel Alcides Carriòn,No Homologada
630665b8594e18004af056af,Universidad Autonoma Del Peru,No Homologada
630665b8594e18004af056ba,Sise,No Homologada
630665b8594e18004af056c1,Icpna,No Homologada
630665b8594e18004af056c1,Pucp,Pontificia Universidad Católica del Perú
630665b8594e18004af056c1,Nuestra Señora De Las Mercedes,No Homologada
630665b8594e18004af056d0,Virtualmente,No Homologada
630665b8594e18004af056d7,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b8594e18004af056dd,Certus,No Homologada
630665b8594e18004af056dd,Icpna,No Homologada
630665b8594e18004af056ed,Universidad Cesar Vallejo,No Homologada
630665b8594e18004af056ed,I. E 82 El Bosque,No Homologada
630665b8594e18004af056ed,Cica,No Homologada
630665b8594e18004af05700,Uch Ciencias Y Humanidades,No Homologada
630665b8594e18004af05700,Certus,No Homologada
630665b8594e18004af0570c,Universidad Peruana De Ciencias Aplicadas,universidad peruana de ciencias aplicadas s.a.c.
630665b8594e18004af05713,Universidad San Martin De Porres,universidad de san martín de porres
630665b8594e18004af0571a,Certus,No Homologada
630665b8594e18004af05721,Universidad Peruana De Las Américas,No Homologada
630665b8594e18004af05721,Cimas,No Homologada
630665b8594e18004af0572f,Universidad Nacional De Piura,universidad nacional de piura
630665b8594e18004af05736,Instituto Idat,No Homologada
630665b8594e18004af0573e,Cibertev,No Homologada
630665b8594e18004af05748,Instituto Superior Sise,No Homologada
630665b8594e18004af05748,I.e.p San Juan,No Homologada
630665b8594e18004af05751,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b8594e18004af05757,Universidad Nacional San Luis Gonzaga,universidad nacional san luis gonzaga de ica
630665b8594e18004af05762,Intituto Superior Cibertec,No Homologada
630665b8594e18004af05768,San Ignacio De Loyola,universidad san ignacio de loyola s.r.l.
630665b8594e18004af0576e,Contabilidad,No Homologada
630665b8594e18004af0576e,Ifb,No Homologada
630665b8594e18004af0577c,Universidad Tecnológica Del Perú,universidad tecnológica del perú s.a.c.
630665b8594e18004af05783,Upc San Isidro,No Homologada
630665b8594e18004af05783,I.e.p San José - Chimbote,No Homologada
630665b8594e18004af05783,Icpna,No Homologada
630665b8594e18004af0578b,Zegel Ipae,No Homologada
630665b8594e18004af0578b,Rosa A. Donayre De Morey – Secundaria,No Homologada
630665b8594e18004af0578b,Rosa A. Donayre De Morey – Primaria,No Homologada
630665b8594e18004af05796,Universidad Ricardo Palma,universidad ricardo palma
630665b8594e18004af057a3,Sise,No Homologada
630665b8594e18004af057a3,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b8594e18004af057b0,Universidad Tecnológica Del Peru,universidad tecnológica del perú s.a.c.
630665b8594e18004af057b7,Universidad Nacional De Huancavelica,universidad nacional de huancavelica
630665b8594e18004af057c2,Instituto Sise,No Homologada
630665b8594e18004af057c9,Certus,No Homologada
630665b8594e18004af057d0,Universidad Privada Antenor Orrego,universidad privada antenor orrego
630665b8594e18004af057d0,William Harvey,No Homologada
630665b8594e18004af057d8,Universidad Peruana Unión,universidad peruana unión
630665b8594e18004af057e0,Instituto De Formación Bancaria - Ifb,No Homologada
630665b8594e18004af057e9,Certus Ifb,No Homologada
630665b8594e18004af057e9,Certus Ifb,No Homologada
630665b8594e18004af057f2,Insituto Superior Tecnologico Ramiro Prialé Prialé,No Homologada
630665b8594e18004af057fc,Universidad Cientifica Del Peru,No Homologada
630665b8594e18004af0580a,Instituto Superior Tecnológico Sise,No Homologada
630665b8594e18004af0581a,Universidad Norbert Wiener,No Homologada
630665b8594e18004af05827,Universidad Nacional San Antonio Abad Del Cusco,universidad nacional de san antonio abad del cusco
630665b8594e18004af0582e,Universidad Nacional Mayor De San Marcos - Unmsm,universidad nacional mayor de san marcos
630665b8594e18004af05837,I.e.s.t.p Simón Bolívar,No Homologada
630665b8594e18004af05837,I.e.p.p. Santa María De Guadalupe,No Homologada
630665b8594e18004af05844,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b8594e18004af05844,Colegio Primero De Mayo,No Homologada
630665b8594e18004af0584f,Universidad Cesar Vallejo,No Homologada
630665b8594e18004af0584f,Cis,No Homologada
630665b8594e18004af0584f,Centro De Inglés,No Homologada
630665b8594e18004af0584f,I.e Antonio Torres Araujo,No Homologada
630665b8594e18004af0585c,I.s.t. Luciano Castillo Colonna,No Homologada
630665b8594e18004af05862,Zegel Ipae,No Homologada
630665b8594e18004af05869,San Vicente De Paul,No Homologada
630665b8594e18004af0586f,Instituto Telesup,No Homologada
630665b8594e18004af05876,Certus,No Homologada
630665b8594e18004af0587d,Senati,No Homologada
630665b8594e18004af0587d,Icpna,No Homologada
630665b8594e18004af05884,Certus,No Homologada
630665b8594e18004af05884,Universidad Tecnologica Del Peru,No Homologada
630665b8594e18004af05895,Sice,No Homologada
630665b8594e18004af05895,Extension Universitaria Umsm,No Homologada
630665b8594e18004af0589e,Instituto Peruano De Sistemas Sise,No Homologada
630665b8594e18004af058a5,Certus,No Homologada
630665b8594e18004af058ad,Isil,No Homologada
630665b8594e18004af058ad,Trilce,No Homologada
630665b8594e18004af058b5,Universidad Nacional De San Agustín,No Homologada
630665b8594e18004af058be,Universidad Andina Del Cusco,universidad andina del cusco
630665b8594e18004af058c6,Isil,No Homologada
630665b8594e18004af058cd,Universidad Tecnológica Del Perú,universidad tecnológica del perú s.a.c.
630665b8594e18004af058d6,Neumann,No Homologada
630665b8594e18004af058d6,Universidad Privada De Tacna,universidad privada de tacna
630665b8594e18004af058de,"I.e. Defensores De La Patria, N° 538",No Homologada
630665b8594e18004af058e5,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b8594e18004af058e5,Instituto De Formación Bancaria - Ifb,No Homologada
630665b8594e18004af058ef,Certus,No Homologada
630665b8594e18004af058ef,Certus,No Homologada
630665b8594e18004af058f6,Instituto Superior Sise,No Homologada
630665b8594e18004af058fd,Sise,No Homologada
630665b8594e18004af05904,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b8594e18004af0590a,Trilce Villa María,No Homologada
630665b8594e18004af0590a,Iestp Julio César Tello,No Homologada
630665b8594e18004af05917,Univesidad Cesar Vallejo,No Homologada
630665b8594e18004af05924,Universidad Cesar Vallejo,No Homologada
630665b8594e18004af05924,Instituto Adex,No Homologada
630665b8594e18004af05924,Instituto Adex,No Homologada
630665b8594e18004af0592f,Universidad Femenina Del Sagrado Corazón - Unife,universidad femenina del sagrado corazón
630665b8594e18004af05938,Universidad Nacional Del Centro Del Perú,universidad nacional del centro del perú
630665b8594e18004af05938,Universidad Nacional De Colombia,No Homologada
630665b8594e18004af05948,Instituto Superior Tecnológico Público Juli,No Homologada
